No,rgb_b1,rgb_b2,rgb_b3,green_b1,green_b2,ndvi_b1,nir_b1,nir_b2,red_b1,red_b2,redEdge_b1,redEdge_b2,Label
102,147.9573702,148.2260208,130.2545329,15621.06408,252.2138408,10.603936,26608.8836,252.2138408,9703.18782,252.2138408,26027.64678,252.2138408,3
103,146.0019377,147.1241522,130.9617993,16921.96401,252.2138408,10.5029745,27913.9899,252.2138408,10701.60484,252.2138408,27471.48457,252.2138408,3
104,157.0685121,156.170519,139.3519723,15530.67709,252.2138408,10.531902,25422.97315,252.2138408,9770.924706,252.2138408,24869.10284,252.2138408,3
105,153.0525952,151.4617301,133.3893426,15827.31668,252.099654,11.056177,26679.65592,252.099654,8678.677785,252.099654,26506.51765,252.099654,?
106,135.0541176,135.6955017,110.9097578,19036.40208,252.2138408,10.394711,30849.75017,252.2138408,12666.40554,252.2138408,30126.21993,252.2138408,3
107,127.3114187,127.9361938,103.6981315,14118.94159,252.2138408,10.484754,24614.77744,252.2138408,9794.024221,252.2138408,23160.12858,252.2138408,3
108,128.6034602,131.9421453,110.1168166,14171.60318,252.2138408,10.560391,24832.13924,252.2138408,9534.756678,252.2138408,23449.65689,252.2138408,3
109,138.7521107,139.3828374,119.2574394,14346.73979,252.2138408,10.536809,24518.15336,252.2138408,9681.573979,252.2138408,23431.24194,252.2138408,3
110,145.20609,143.12609,124.7154325,14800.03958,252.2138408,10.528913,25807.36055,252.2138408,9853.9791,252.2138408,25222.82104,252.2138408,3
111,148.8899654,148.1947405,129.9462976,15275.84249,252.2138408,10.558965,28518.84166,252.2138408,9836.668651,252.2138408,28394.65218,252.2138408,3
112,148.6729412,150.1688581,131.7104498,15066.45522,252.2138408,10.548029,27977.46574,252.2138408,9827.35391,252.2138408,28263.62381,252.2138408,3
113,152.8899654,150.3860208,136.5714879,15111.92554,252.2138408,10.5817995,28838.39294,252.2138408,9548.530657,252.2138408,28976.42547,252.2138408,3
114,151.726782,150.6449827,134.2578547,15281.60042,252.2138408,10.582448,28692.06491,252.2138408,9584.525675,252.2138408,28508.49993,252.2138408,3
115,150.1651211,150.4624221,132.9141869,15292.64664,252.2138408,10.505544,24686.13827,252.2138408,10212.68443,252.2138408,24717.10242,252.2138408,3
116,155.3458824,150.3128028,136.6698962,15887.21592,252.2138408,10.452794,23168.16484,252.2138408,10649.10464,252.2138408,23544.90159,252.2138408,3
117,158.749481,154.2798616,141.7389619,15525.48844,252.2138408,10.560327,24093.00014,252.2138408,9817.59917,252.2138408,24264.6328,252.2138408,3
118,152.0950865,153.4514879,135.3602768,14159.65564,252.099654,10.891636,18581.9654,252.099654,9562.910727,252.099654,18792.87806,252.099654,?
119,132.3576471,138.7838062,107.5231834,20238.68042,252.2138408,10.333706,28833.23945,252.2138408,13276.42353,252.2138408,29809.30713,252.2138408,3
120,128.7028374,134.5624913,104.9180623,14540.11931,252.2138408,10.593365,30651.04969,252.2138408,9103.838339,252.2138408,29053.73412,252.2138408,3
121,133.643737,134.4370934,113.9191696,14167.91142,252.2138408,10.554952,25218.66311,252.2138408,9486.349758,252.2138408,23945.84277,252.2138408,3
122,144.4842907,142.1738408,124.1764706,14402.59612,252.2138408,10.509855,23124.60664,252.2138408,9786.781176,252.2138408,22270.27557,252.2138408,3
123,147.4419377,144.7970934,129.1342561,14990.79266,252.2138408,10.496539,23951.70962,252.2138408,10000.93689,252.2138408,23180.4036,252.2138408,3
124,150.2130104,148.9299654,134.2408304,15472.09163,252.2138408,10.536154,27196.70201,252.2138408,9905.640138,252.2138408,26613.8609,252.2138408,3
125,149.7634602,150.4341869,135.1791003,15567.65287,252.2138408,10.572782,29108.21813,252.2138408,9696.602076,252.2138408,29186.97716,252.2138408,3
126,152.0899654,151.6840138,136.9800692,15665.67779,252.2442907,10.462231,29755.66339,252.2442907,9686.739931,252.2442907,30334.91571,252.2442907,2
127,149.553218,151.2733564,134.0513495,15564.50851,252.2138408,10.549738,28582.08498,252.2138408,9739.886505,252.2138408,29364.08166,252.2138408,3
128,150.2292042,151.887474,133.8416609,15704.95322,252.2138408,10.567739,28762.04913,252.2138408,9758.677232,252.2138408,28919.5982,252.2138408,3
129,151.0202076,152.5114187,133.2646367,16003.41924,252.2138408,10.503038,26018.90298,252.2138408,10288.10408,252.2138408,26324.46242,252.2138408,3
130,149.5980623,152.0907958,134.8823529,15773.58353,252.2138408,10.523856,24076.42284,252.2138408,10133.75903,252.2138408,24692.28997,252.2138408,3
131,155.0523183,154.0228374,141.1706574,15754.9164,252.2138408,10.500015,23006.90616,252.2138408,10435.11225,252.2138408,23448.65882,252.2138408,3
132,132.6999308,134.7256747,112.7467128,19933.2746,252.2138408,10.258416,26846.89301,252.2138408,13514.57606,252.2138408,29014.95059,252.2138408,3
133,128.9828374,132.3706574,107.0182699,15126.92498,252.2138408,10.642773,35247.03405,252.2138408,8994.868651,252.2138408,34670.72484,252.2138408,3
134,136.3612457,137.1096194,115.4470588,14168.49952,252.2138408,10.51833,25660.80927,252.2138408,9586.551557,252.2138408,25097.16706,252.2138408,3
135,144.9144637,143.0379239,124.2235294,14417.15142,252.2138408,10.451694,21987.54602,252.2138408,10155.49453,252.2138408,21582.42159,252.2138408,3
136,149.7360554,147.919308,128.7559862,14643.75336,252.2138408,10.459628,21932.7164,252.2138408,10125.73066,252.2138408,21374.96595,252.2138408,3
137,152.5447751,150.6171626,133.5204152,15044.75017,252.2138408,10.480629,23416.54699,252.2138408,10089.27336,252.2138408,22958.78865,252.2138408,3
138,157.8206228,154.0827682,140.0397232,15564.12388,252.2138408,10.422366,23899.55516,252.2138408,10706.40775,252.2138408,24603.84651,252.2138408,3
139,162.4517647,154.5717647,143.4644983,15602.88595,252.2138408,10.449021,24898.98381,252.2138408,10541.95737,252.2138408,26399.53938,252.2138408,3
140,159.8191003,154.1713495,140.9402076,15499.86408,252.2138408,10.465074,25310.14187,252.2138408,10314.17384,252.2138408,26869.73855,252.2138408,3
141,158.4080277,154.410519,141.0029066,15484.49052,252.2138408,10.483622,25842.09716,252.2138408,10245.20803,252.2138408,27095.52803,252.2138408,3
142,158.3482353,153.2034602,140.5043599,15609.34367,252.2138408,10.502733,25992.59474,252.2138408,10389.56429,252.2138408,26407.60789,252.2138408,3
143,157.3547405,152.0359862,139.7310727,15617.18076,252.2138408,10.518463,23594.57896,252.2138408,10270.92484,252.2138408,24189.95585,252.2138408,3
144,157.3793772,154.8620069,143.132872,15580.24872,252.2138408,10.513907,23769.5301,252.2138408,10352.74893,252.2138408,24142.09772,252.2138408,3
145,139.7595848,139.9623529,118.5262284,21564.41495,252.2138408,10.234412,27093.25509,252.2138408,14710.10782,252.2138408,30330.28609,252.2138408,3
146,135.9537716,137.430173,113.8692042,14209.00886,252.2442907,10.471851,28471.76388,252.2442907,9179.431696,252.2442907,28848.27792,252.2442907,2
147,139.5415917,143.0387543,118.6841522,14405.86381,252.2138408,10.587879,28234.70727,252.2138408,9246.220484,252.2138408,28171.70242,252.2138408,3
148,140.6491349,145.5609689,122.2856747,14704.1182,252.2138408,10.637014,27181.51626,252.2138408,9106.567751,252.2138408,26261.90118,252.2138408,3
149,141.6764014,147.6786159,124.0708651,15201.75626,252.2138408,10.678525,27206.21149,252.2138408,8964.090242,252.2138408,25950.60471,252.2138408,3
150,142.9076817,149.4516263,125.266436,15508.77218,252.2138408,10.686693,28182.80318,252.2138408,8985.486367,252.2138408,26593.52125,252.2138408,3
151,145.0563322,151.1438062,127.1523875,16023.28097,252.2138408,10.66507,30205.59737,252.2138408,9224.772318,252.2138408,29368.24678,252.2138408,3
152,150.2422145,154.5934948,132.2085813,16008.01412,252.2138408,10.581068,28759.92042,252.2138408,9868.47128,252.2138408,29655.43903,252.2138408,3
153,156.4200692,155.5786851,137.1558478,15963.07003,252.2138408,10.594597,29335.15128,252.2138408,9809.418408,252.2138408,30665.47723,252.2138408,3
154,155.0866436,156.1505882,136.8937024,15747.80872,252.2138408,10.638223,30840.11848,252.2138408,9510.880692,252.2138408,31636.43336,252.2138408,3
155,152.9887889,155.5231834,135.8145329,15943.17232,252.2138408,10.583395,29582.25453,252.2138408,9973.19737,252.2138408,29957.6555,252.2138408,3
156,153.0698962,155.7570934,135.7817301,16335.55986,252.2138408,10.539372,27772.05965,252.2138408,10673.10824,252.2138408,28238.81979,252.2138408,3
157,156.9399308,156.1904498,139.4394464,16150.75474,252.2138408,10.475676,25635.25606,252.2138408,10978.78505,252.2138408,26146.47599,252.2138408,3
158,148.7431142,147.6808304,127.577301,20077.34685,252.2138408,10.298288,27840.03502,252.2138408,13862.96512,252.2138408,30883.19765,252.2138408,3
159,139.9979239,144.3789619,120.8723875,14954.3027,252.2138408,10.543443,30264.11502,252.2138408,9730.098131,252.2138408,31472.48858,252.2138408,3
160,144.4311419,148.8296194,125.2283737,14559.32429,252.2442907,10.518269,30353.31516,252.2442907,9219.984775,252.2442907,30708.82228,252.2442907,2
161,146.3975087,150.686782,127.0478893,14919.83529,252.2138408,10.653195,29007.30547,252.2138408,9256.706436,252.2138408,28853.99585,252.2138408,3
162,144.6415225,149.8531488,127.0091349,15099.05633,252.2138408,10.709955,28340.17689,252.2138408,8923.196955,252.2138408,27324.72734,252.2138408,3
163,144.08609,150.9187543,126.7806228,15431.5074,252.2138408,10.692641,28167.10325,252.2138408,9011.807474,252.2138408,26590.48097,252.2138408,3
164,143.1597232,151.7828374,125.6885813,15829.95696,252.2138408,10.683559,29660.01869,252.2138408,9177.170381,252.2138408,28174.16623,252.2138408,3
165,145.0889965,155.4758478,126.55391,16176.08083,252.2138408,10.710957,32913.13744,252.2138408,9021.967474,252.2138408,32310.3045,252.2138408,3
166,148.1547405,155.4589619,129.6992388,15879.71972,252.2138408,10.688169,32146.3499,252.2138408,9264.094948,252.2138408,32458.43945,252.2138408,3
167,148.5415917,154.9604152,130.2220069,15701.37149,252.2138408,10.688603,32621.79017,252.2138408,9249.540208,252.2138408,32842.14851,252.2138408,3
168,151.9332872,155.927474,133.4816609,15921.0281,252.2138408,10.629619,33134.69107,252.2138408,9696.650796,252.2138408,33373.3791,252.2138408,3
169,152.5770242,156.8282353,135.4885813,14924.01924,252.2138408,10.5292635,24470.42588,252.2138408,10274.99958,252.2138408,24927.96969,252.2138408,3
170,155.5609689,153.5645675,138.8103806,15344.31211,252.2138408,10.448681,22680.93024,252.2138408,10974.40498,252.2138408,23466.24152,252.2138408,3
171,164.7194464,158.6661592,147.7696886,15772.43986,252.2138408,10.191248,19632.13509,252.2138408,12481.41149,252.2138408,21076.11903,252.2138408,3
172,156.1395156,157.1916955,140.0328028,15109.8328,252.2138408,10.23424,19782.42962,252.2138408,12003.32983,252.2138408,21517.21702,252.2138408,3
173,155.3461592,157.769827,137.4602076,14882.40526,252.2138408,10.398869,24943.45592,252.2138408,11100.37744,252.2138408,26578.05827,252.2138408,3
174,153.7442215,155.7916955,136.1065744,14664.69702,252.2138408,10.4654665,25402.11045,252.2138408,10765.92152,252.2138408,26438.68761,252.2138408,3
175,154.0501038,156.6361246,136.8894118,14904.44111,252.2138408,10.494643,25257.87986,252.2138408,10451.31889,252.2138408,25388.05246,252.2138408,3
176,153.1141869,154.1811765,137.6953633,14888.00138,252.2138408,10.529148,24969.31114,252.2138408,9988.579792,252.2138408,24061.78616,252.2138408,3
177,153.7568166,152.1147405,140.7469896,15029.28775,252.2138408,10.483192,24305.45619,252.2138408,10107.64332,252.2138408,23366.39557,252.2138408,3
178,157.123737,155.6514879,142.049827,15778.56097,252.2138408,10.467803,25248.53855,252.2138408,10470.7773,252.2138408,25193.29135,252.2138408,3
179,160.6193772,158.3862976,146.1694118,16430.42381,252.2138408,10.453708,27589.87322,252.2138408,10916.36125,252.2138408,28424.47529,252.2138408,3
180,160.353218,160.1712111,145.3288581,15483.81495,252.2138408,10.47085,26111.2526,252.2138408,10659.28512,252.2138408,27300.4573,252.2138408,3
181,156.4346021,154.940346,139.3278893,14094.67516,252.2138408,10.448449,22266.449,252.2138408,10395.49481,252.2138408,23055.81952,252.2138408,3
182,156.0632526,150.9313495,141.9792388,14378.74021,252.2138408,10.456402,22842.67419,252.2138408,10518.40567,252.2138408,23438.91543,252.2138408,3
183,156.379654,147.2242215,141.5313495,15229.20111,252.099654,10.886238,23632.93827,252.099654,10706.78021,252.099654,24239.80775,252.099654,?
184,152.8099654,156.043737,134.3384083,15603.40152,252.099654,11.070968,31947.55612,252.099654,9376.257301,252.099654,32091.65495,252.099654,?
185,152.6539792,154.6208997,135.4175779,15769.76069,252.099654,10.9759035,28485.17315,252.099654,10233.13066,252.099654,28891.86131,252.099654,?
186,158.0802768,159.0808304,140.2575779,15472.99253,252.099654,10.922827,24149.91087,252.099654,10635.20913,252.099654,24688.29993,252.099654,?
187,152.973564,150.7251211,135.6247751,14683.67709,252.2138408,10.359189,20074.849,252.2138408,11400.86574,252.2138408,20729.88125,252.2138408,3
188,156.2458131,149.9446367,135.3039446,14754.0901,252.2138408,10.3867235,19830.83405,252.2138408,11360.26713,252.2138408,20146.87294,252.2138408,3
189,155.8413841,145.16,135.0213149,15496.61772,252.2138408,10.418855,19051.99696,252.2138408,11497.00166,252.2138408,19395.83958,252.2138408,3
190,149.2567474,142.0556401,127.6350173,16690.58588,252.2138408,10.465674,19852.14007,252.2138408,11456.86076,252.2138408,20571.16042,252.2138408,3
191,146.0669896,140.8513495,123.2889965,16006.06948,252.2138408,10.40111,17838.00872,252.2138408,11535.82533,252.2138408,18242.06145,252.2138408,3
192,146.1180623,141.2754325,120.1926644,15425.04484,252.2442907,10.158761,15009.53661,252.2442907,11713.87723,252.2442907,14753.26851,252.2442907,2
193,141.0841522,135.3777163,114.996955,15797.05993,252.2442907,10.111543,14614.22533,252.2442907,12355.29398,252.2442907,13798.59654,252.2442907,2
194,142.459654,132.7835294,120.7510035,19868.05578,252.2138408,10.281086,20648.34547,252.2138408,14255.38851,252.2138408,18011.75779,252.2138408,3
195,145.4989619,136.019654,119.5385467,21797.80775,252.2138408,10.008711,16979.62782,252.2138408,18243.57952,252.2138408,14711.25606,252.2138408,3
196,150.0772318,156.1085121,132.4318339,15220.70948,252.099654,10.97423,28702.37343,252.099654,9965.417439,252.099654,29429.91017,252.099654,?
197,155.5485121,158.1857439,138.4548097,14286.72221,252.099654,10.878319,22858.01412,252.099654,10380.00401,252.099654,23456.5409,252.099654,?
198,154.5936332,149.5944637,140.0386159,14951.31336,252.2138408,10.506118,23845.29758,252.2138408,10473.84346,252.2138408,24406.87765,252.2138408,3
199,155.6881661,149.262699,138.0106574,14914.43308,252.2138408,10.361114,20447.53633,252.2138408,11371.48526,252.2138408,21253.63405,252.2138408,3
200,154.9634602,150.0862284,134.9338408,14391.8883,252.2138408,10.359122,19044.25882,252.2138408,11330.83363,252.2138408,19485.19516,252.2138408,3
201,155.4094118,144.2624221,135.5245675,15125.57163,252.2138408,10.365187,18612.27848,252.2138408,11622.98394,252.2138408,18987.75197,252.2138408,3
202,148.7276125,138.6747405,128.2546713,15909.70381,252.2138408,10.386309,18204.24166,252.2138408,11970.08346,252.2138408,18511.42021,252.2138408,3
203,145.3832526,137.4721107,123.1226298,15677.4764,252.2138408,10.396675,17289.39806,252.2138408,11769.7092,252.2138408,17409.45702,252.2138408,3
204,144.7079585,137.4359862,120.533564,15579.83958,252.2138408,10.267897,14935.06242,252.2138408,12124.52014,252.2138408,14821.26131,252.2138408,3
205,142.2729412,132.6370934,118.6985467,15947.16512,252.2138408,10.341207,16362.54256,252.2138408,11983.2526,252.2138408,15920.47972,252.2138408,3
206,139.3395156,132.4656055,117.4388927,18463.42422,252.2138408,10.372368,19541.23308,252.2138408,12682.26242,252.2138408,18501.16886,252.2138408,3
207,144.7680277,132.0289273,117.9580623,28340.12166,252.099654,10.373845,19105.55875,252.099654,23563.42713,252.099654,18566.83848,252.099654,?
208,166.5699654,154.8189619,151.8744637,14336.90381,252.2138408,10.37894,21251.46948,252.2138408,10884.69509,252.2138408,22362.77647,252.2138408,3
209,161.0960554,150.743391,146.2235294,14102.35363,252.2138408,10.442882,22826.99211,252.2138408,10446.43709,252.2138408,23535.86685,252.2138408,3
210,155.5943253,145.9645675,141.7786851,14304.81689,252.2138408,10.492236,23833.88678,252.2138408,10202.39986,252.2138408,24043.29163,252.2138408,3
211,153.8347405,146.8089965,136.8524567,15135.33924,252.2138408,10.432647,21949.27696,252.2138408,10936.29412,252.2138408,22759.66907,252.2138408,3
212,151.4523183,146.6888581,134.0981315,14213.76734,252.2138408,10.386473,18463.61329,252.2138408,11056.71571,252.2138408,19121.05606,252.2138408,3
213,150.360692,143.6829066,132.7078201,14329.68069,252.2138408,10.377773,17707.46021,252.2138408,11210.50907,252.2138408,18339.5701,252.2138408,3
214,147.0881661,138.2597924,128.0903806,15557.50713,252.2138408,10.398535,18423.08069,252.2138408,11667.71751,252.2138408,18890.13066,252.2138408,3
215,147.2968858,135.6388927,125.3712111,15614.47142,252.2138408,10.443683,18178.75239,252.2138408,11358.73813,252.2138408,18296.35682,252.2138408,3
216,146.9984775,136.3146021,122.9184775,15790.71363,252.2138408,10.2475195,14899.49121,252.2138408,12516.18768,252.2138408,15235.36111,252.2138408,3
217,141.5817301,135.076263,120.4632526,16311.76609,252.2138408,10.461202,18672.57093,252.2138408,11297.79792,252.2138408,18985.54422,252.2138408,3
218,144.9528028,134.8208997,121.7011765,20695.57218,252.2138408,10.341888,19936.01702,252.2138408,14864.18644,252.2138408,20536.32761,252.2138408,3
219,148.3453287,134.6447059,119.2816609,31089.57481,252.099654,10.309485,18779.63668,252.099654,25477.0782,252.099654,20006.19322,252.099654,?
220,162.6582699,153.2689273,147.9653979,14393.86588,252.2138408,10.431665,22945.9355,252.2138408,10655.57564,252.2138408,23957.56789,252.2138408,3
221,159.8971626,149.1879585,142.5508651,14223.73343,252.2138408,10.475876,24136.25924,252.2138408,10346.7146,252.2138408,24920.51405,252.2138408,3
222,156.3346713,148.1529412,138.5374394,14228.36318,252.2138408,10.435443,22796.28332,252.2138408,10533.23183,252.2138408,23323.21398,252.2138408,3
223,151.3788235,144.7493426,134.8178547,15223.48789,252.2138408,10.466343,22930.83017,252.2138408,10728.46561,252.2138408,23497.35599,252.2138408,3
224,148.3370242,143.4340484,134.5098962,14222.48111,252.2138408,10.483334,19229.4901,252.2138408,10468.01979,252.2138408,19900.64457,252.2138408,3
225,150.2632526,145.7474048,134.2649135,14199.70713,252.2138408,10.4928,18890.14298,252.2138408,10339.22021,252.2138408,19384.3254,252.2138408,3
226,146.7619377,138.0680969,129.2853979,14885.23585,252.2138408,10.537511,20462.23626,252.2138408,10391.39211,252.2138408,20376.03571,252.2138408,3
227,142.5407612,134.2653287,122.5247059,15261.2054,252.2138408,10.431026,18012.83543,252.2138408,11128.00138,252.2138408,17821.21799,252.2138408,3
228,143.0784775,135.2513495,120.384083,14603.14215,252.2138408,10.382523,15970.26907,252.2138408,11348.85979,252.2138408,15989.9874,252.2138408,3
229,138.3910035,132.6950865,116.2888581,15540.85453,252.2138408,10.415656,17246.95543,252.2138408,11486.96125,252.2138408,17534.88277,252.2138408,3
230,146.9947405,135.4343253,123.8784775,20164.41896,252.2138408,10.317336,19788.8526,252.2138408,14856.24263,252.2138408,20619.6699,252.2138408,3
231,145.1323183,135.8163322,116.610519,45174.95737,252.099654,-236.11642,24568.19502,252.099654,37668.61315,252.099654,27811.11516,252.099654,?
232,161.5195848,154.1659516,145.3291349,14131.21813,252.2138408,10.556939,25404.80609,252.2138408,9868.920277,252.2138408,25387.0573,252.2138408,3
233,155.3950173,145.6758478,139.9799308,14561.03114,252.2442907,10.564723,33115.61204,252.2442907,8981.195433,252.2442907,32707.05758,252.2442907,2
234,150.179654,144.709481,134.3550173,14500.24318,252.2138408,10.542381,26082.36125,252.2138408,9780.22519,252.2138408,26253.70671,252.2138408,3
235,150.4370934,143.9629066,135.0279585,15284.12083,252.2138408,10.448482,23157.46311,252.2138408,10593.80803,252.2138408,23571.84844,252.2138408,3
236,151.6034602,145.8842907,137.7748097,16777.70574,252.2138408,10.504348,26636.64471,252.2138408,10723.58339,252.2138408,27399.92581,252.2138408,3
237,147.3504498,145.0539792,133.7017301,18651.29785,252.2138408,10.569571,29379.44927,252.2138408,11040.06713,252.2138408,30704.67114,252.2138408,3
238,138.2513495,134.5180623,123.2415225,19218.51751,252.2138408,10.635171,30960.26464,252.2138408,10868.31668,252.2138408,31264.17315,252.2138408,3
239,133.7541869,130.5417301,119.503391,17090.21066,252.2138408,10.568055,27514.3272,252.2138408,10598.88997,252.2138408,24789.77661,252.2138408,3
240,132.2728028,129.9802076,115.1778547,17198.8645,252.2138408,10.4523735,25097.09993,252.2138408,12787.96318,252.2138408,23558.70699,252.2138408,3
241,135.6099654,131.1757785,117.6329412,16791.80567,252.2138408,10.404914,21794.08069,252.2138408,12660.12941,252.2138408,21636.27696,252.2138408,3
242,135.5943253,127.5480969,117.579654,18574.96789,252.2138408,10.501437,26284.36747,252.2138408,12698.00858,252.2138408,26266.36969,252.2138408,3
243,139.8477509,130.6117647,119.0884429,28029.41481,252.099654,10.319025,17265.58242,252.099654,21559.06478,252.099654,18660.63945,252.099654,?
244,160.2222837,156.9337024,146.7522491,16651.77744,252.2138408,10.503859,31379.18893,252.2138408,10876.02159,252.2138408,30687.1481,252.2138408,3
245,149.3457439,147.2914879,134.6408304,14993.44221,252.2138408,10.675793,34268.85038,252.2138408,8843.977439,252.2138408,33196.5128,252.2138408,3
246,141.5966782,146.8217301,125.1957093,16801.2472,252.2138408,10.661491,36484.34394,252.2138408,9404.589481,252.2138408,37440.41439,252.2138408,3
247,137.2013841,141.2179931,122.4298962,17347.7791,252.2138408,10.606892,35852.4681,252.2138408,10196.15391,252.2138408,37195.10145,252.2138408,3
248,148.1226298,145.2521799,136.6024913,18544.01993,252.267128,10.345946,32692.30768,252.267128,11264.969,252.267128,34627.40554,252.267128,4
249,151.2181315,150.1015917,139.2073356,18205.80235,252.2138408,10.407459,23535.99253,252.2138408,12379.8036,252.2138408,24884.3517,252.2138408,3
250,150.8578547,155.3105882,132.4084429,20034.35003,252.2138408,10.635487,32110.25827,252.2138408,11199.41398,252.2138408,32983.25619,252.2138408,3
251,154.3479585,158.236263,125.6040138,18147.71266,252.2138408,10.617678,31830.68221,252.2138408,11892.55889,252.2138408,29172.82519,252.2138408,3
252,151.1504498,156.6119031,124.1105882,20984.55543,252.2138408,10.056976,25968.93204,252.2138408,27428.32692,252.2138408,26391.33121,252.2138408,3
253,134.2441522,139.7707958,116.760692,20344.369,252.2138408,9.985298,24219.02602,252.2138408,28970.36706,252.2138408,24977.07945,252.2138408,3
254,132.6193772,137.2512111,113.0481661,14839.43045,252.099654,10.861711,21314.81426,252.099654,13044.72346,252.099654,20395.78048,252.099654,?
255,131.356955,135.5442215,110.2757093,16073.29675,252.099654,10.67004,16090.58478,252.099654,11844.90754,252.099654,15913.72706,252.099654,?
256,169.0752941,160.273218,155.5601384,15943.67336,252.2138408,10.2199,21042.15958,252.2138408,12777.74519,252.2138408,22574.24581,252.2138408,3
257,162.8193772,157.3799308,151.2185467,14959.88028,252.2138408,10.231563,19209.66284,252.2138408,12406.52235,252.2138408,20991.45799,252.2138408,3
258,161.5072664,157.3529412,147.5832526,14250.53661,252.2138408,10.330729,20487.65218,252.2138408,11636.90879,252.2138408,22009.81218,252.2138408,3
259,160.1133564,156.8798616,146.0470588,14083.61522,252.2138408,10.355507,20465.60221,252.2138408,11447.72,252.2138408,21677.99225,252.2138408,3
260,161.0466436,155.8866436,147.7330104,14047.48304,252.2138408,10.335524,19373.36651,252.2138408,11281.81121,252.2138408,19977.96803,252.2138408,3
261,156.3338408,151.4465052,143.0878893,13943.50159,252.2138408,10.419188,20190.36332,252.2138408,10358.16208,252.2138408,19694.92042,252.2138408,3
262,154.9504498,150.9946021,141.1020069,14080.09052,252.2442907,10.292964,19774.53426,252.2442907,10413.30201,252.2442907,19231.72388,252.2442907,2
263,160.2208997,154.3583391,145.290519,14567.24997,252.2442907,10.3044615,20580.32263,252.2442907,10564.13038,252.2442907,20335.35599,252.2442907,2
264,161.1442215,155.9255363,147.576609,15830.02104,252.2138408,10.365766,22510.94851,252.2138408,11276.43848,252.2138408,23371.53246,252.2138408,3
265,167.782699,161.2462284,153.1253979,14661.35709,252.2138408,10.343701,20433.91889,252.2138408,11164.01979,252.2138408,21648.06215,252.2138408,3
266,162.970519,152.6876125,148.1725952,14076.11931,252.099654,10.815097,21369.30657,252.099654,10671.37689,252.099654,22354.44083,252.099654,?
267,157.0386159,147.5918339,143.5541869,14216.32111,252.099654,10.882338,23554.76304,252.099654,10328.98561,252.099654,24043.87682,252.099654,?
268,155.2703114,146.2721107,140.5983391,14875.6645,252.099654,10.887516,23439.38685,252.099654,10508.46616,252.099654,23839.88581,252.099654,?
269,169.7940484,160.3586159,151.0167474,15961.03751,252.2138408,10.322428,23483.95211,252.2138408,12622.61564,252.2138408,24925.01384,252.2138408,3
270,165.5851903,157.8747405,151.1201384,14935.83031,252.2442907,10.182034,20661.70519,252.2442907,12612.26104,252.2442907,22284.09426,252.2442907,2
271,161.2620069,155.3548789,147.7136332,14322.94602,252.2442907,10.22153,21304.97163,252.2442907,12053.8519,252.2442907,22848.6782,252.2442907,2
272,162.6945329,156.0485813,149.7295502,14107.19031,252.2442907,10.190864,20750.19419,252.2442907,12008.46311,252.2442907,22293.00194,252.2442907,2
273,161.8375087,153.9205536,148.0746021,13866.70353,252.2442907,10.16301,19713.85163,252.2442907,11860.40415,252.2442907,20849.49218,252.2442907,2
274,160.3503114,152.280692,145.739654,13813.05979,252.2442907,10.215333,19780.15972,252.2442907,11000.9092,252.2442907,19972.76055,252.2442907,2
275,153.5147405,148.9345329,139.3518339,13630.53869,252.2442907,10.361777,21383.06782,252.2442907,9819.869758,252.2442907,20828.87266,252.2442907,2
276,155.5944637,149.803045,140.6337716,13801.13052,252.2442907,10.355425,21194.16014,252.2442907,9860.986574,252.2442907,20717.009,252.2442907,2
277,155.1875433,150.4189619,143.2937024,15171.10256,252.2138408,10.43914,24414.4292,252.2138408,10632.249,252.2138408,24438.58768,252.2138408,3
278,165.0429066,158.3364706,150.4747405,14407.6418,252.2138408,10.336782,20710.16789,252.2138408,11106.85232,252.2138408,21680.86159,252.2138408,3
279,163.5659516,151.3976471,148.1774394,14348.90076,252.099654,10.892019,24105.79446,252.099654,10342.59377,252.099654,25037.87945,252.099654,?
280,158.4995156,148.7301038,140.9868512,14143.22215,252.099654,10.854752,23231.12637,252.099654,10512.76969,252.099654,23990.0782,252.099654,?
281,155.4480277,147.3462976,137.8662976,14420.30547,252.099654,10.864208,22590.54145,252.099654,10479.40014,252.099654,22969.60927,252.099654,?
282,164.0779239,156.5209689,142.8955017,16152.98325,252.2138408,10.352104,24155.94505,252.2138408,12561.06187,252.2138408,25683.35391,252.2138408,3
283,162.5180623,155.8532872,145.6750173,14757.87377,252.2138408,10.394989,22146.52526,252.2138408,11763.471,252.2138408,23264.02478,252.2138408,3
284,159.6262976,153.9007612,143.8398616,14371.39682,252.2138408,10.4038725,22900.03502,252.2138408,11692.2292,252.2138408,24041.32955,252.2138408,3
285,160.8207612,154.1784083,144.3815917,14072.70948,252.2442907,10.314552,23513.31779,252.2442907,11478.87294,252.2442907,24642.61606,252.2442907,2
286,162.492872,153.3357785,145.9021453,13945.67502,252.2442907,10.22282,21328.70768,252.2442907,11935.48443,252.2442907,22660.86491,252.2442907,2
287,161.3749481,151.013564,145.2089965,13677.26851,252.2442907,10.266244,21528.86713,252.2442907,11114.34879,252.2442907,22117.55779,252.2442907,2
288,150.1635986,147.2297578,136.0726644,13450.98201,252.2442907,10.390079,22711.06422,252.2442907,9701.365536,252.2442907,22331.15349,252.2442907,2
